run_id,run_utc,hermit_sha,reverie_sha,dirty,run_mode,lane,bucket,test_id,test_mode,backend,cell_state,outcome,deterministic,stdout_parity,output_hash,duration_ms,max_rss_kb,reason,verify_compare,bitwise_parity,compared_log_messages,tier,legacy_parity_unqualified,ref_output_hash,parity_comparator,parity_tier,profile_flags,relaxation_set,population_id,selected_count,executed_count,evidence_count
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,bind_abstract,verify,ptrace,enabled,pass,,,6f8222ffc5d842508f455eba5ff5c58e82514a51e0ee3b0556ee78f6158d6049,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,bind_abstract,verify,e9patch,enabled,pass,,,6f8222ffc5d842508f455eba5ff5c58e82514a51e0ee3b0556ee78f6158d6049,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,brk_grow,verify,ptrace,enabled,pass,,,5d0a52246e40a12c6d1b441eab4f5c5b481015854879c1a2b9be24510bc83317,160,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,brk_grow,verify,e9patch,enabled,pass,,,5d0a52246e40a12c6d1b441eab4f5c5b481015854879c1a2b9be24510bc83317,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,capget_ok,verify,ptrace,enabled,pass,,,1184bf9f258670fdc7cc2d83d0d7a7c53572e9ec9a15ec53fd7705e6f29165f1,161,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,capget_ok,verify,e9patch,enabled,pass,,,1184bf9f258670fdc7cc2d83d0d7a7c53572e9ec9a15ec53fd7705e6f29165f1,322,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,capset_noop,verify,ptrace,enabled,pass,,,d7ebd2d7b7bc800f1e9eeb127b6ab96f96d0d3a8b0f15244ad182f789b7a273c,160,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,capset_noop,verify,e9patch,enabled,pass,,,d7ebd2d7b7bc800f1e9eeb127b6ab96f96d0d3a8b0f15244ad182f789b7a273c,402,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,chdir_root,verify,ptrace,enabled,pass,,,ef489745fc57fa0e49d717e5e51170ca56ad9903068e0f453ddd1774c092f6b6,202,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,chdir_root,verify,e9patch,enabled,pass,,,ef489745fc57fa0e49d717e5e51170ca56ad9903068e0f453ddd1774c092f6b6,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,clock_getres_monotonic,verify,ptrace,enabled,pass,,,80c73bcd642c4310447915288bf3b9bb9455b82818fe0dd35ef3419ba9cdb7bf,202,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,clock_getres_monotonic,verify,e9patch,enabled,pass,,,80c73bcd642c4310447915288bf3b9bb9455b82818fe0dd35ef3419ba9cdb7bf,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,clock_gettime,verify,ptrace,enabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,161,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,clock_gettime,verify,e9patch,enabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11820,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,clock_nanosleep_relative,verify,ptrace,enabled,pass,,,3036099868c4a8ea6cea0b75d21e8298719343cea2217068116c5bf239e2ecc3,161,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,clock_nanosleep_relative,verify,e9patch,enabled,pass,,,3036099868c4a8ea6cea0b75d21e8298719343cea2217068116c5bf239e2ecc3,321,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,close_range_high,verify,ptrace,enabled,pass,,,4b711d45caafa5e6052a5c7d18554f12fa990bfdbcc1c3ce8746c5aa63b4d5de,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,close_range_high,verify,e9patch,enabled,pass,,,4b711d45caafa5e6052a5c7d18554f12fa990bfdbcc1c3ce8746c5aa63b4d5de,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,compute,verify,ptrace,enabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,162,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,compute,verify,e9patch,enabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,connect_abstract,verify,ptrace,enabled,pass,,,452dcfcd3318ebe4f12bdd5e9b0d4284a361f00405132a2b39a256308b1c973e,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,connect_abstract,verify,e9patch,enabled,pass,,,452dcfcd3318ebe4f12bdd5e9b0d4284a361f00405132a2b39a256308b1c973e,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,dup2_high,verify,ptrace,enabled,pass,,,f1bdd82ffab9eb9bdfaa674c713edc9353491052a8bdbe2ac3451900b6f38a41,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,dup2_high,verify,e9patch,enabled,pass,,,f1bdd82ffab9eb9bdfaa674c713edc9353491052a8bdbe2ac3451900b6f38a41,402,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,dup3_high,verify,ptrace,enabled,pass,,,5f15022e6b62310e23a6179e8d079f106de493388d953e0d262e700cfe92c735,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,dup3_high,verify,e9patch,enabled,pass,,,5f15022e6b62310e23a6179e8d079f106de493388d953e0d262e700cfe92c735,322,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,dup_lowest,verify,ptrace,enabled,pass,,,ded576c6d9e11322ae25219925c18a652d986fd532f48f783a1c1177ebb91cd0,200,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,dup_lowest,verify,e9patch,enabled,pass,,,ded576c6d9e11322ae25219925c18a652d986fd532f48f783a1c1177ebb91cd0,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_create_legacy,verify,ptrace,enabled,pass,,,107b646486b0b0bb3436d1971506ddd3029f098f19e2ba9f88c6111b8f8f5f49,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_create_legacy,verify,e9patch,enabled,pass,,,107b646486b0b0bb3436d1971506ddd3029f098f19e2ba9f88c6111b8f8f5f49,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_ctl_add,verify,ptrace,enabled,pass,,,af83d56bbc93ceedd0f462881ddd2edc9d375b77d1fc45230ef379aa9e0f476a,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_ctl_add,verify,e9patch,enabled,pass,,,af83d56bbc93ceedd0f462881ddd2edc9d375b77d1fc45230ef379aa9e0f476a,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_pwait2_timeout_zero,verify,ptrace,enabled,pass,,,7af7dea7220a69384ff522a922c979ce4ff727ad975fd3a12181b0d1150213ae,161,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_pwait2_timeout_zero,verify,e9patch,enabled,pass,,,7af7dea7220a69384ff522a922c979ce4ff727ad975fd3a12181b0d1150213ae,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_pwait_timeout_zero,verify,ptrace,enabled,pass,,,6bbfa5517fad27fd52a8ec11f3ba6ad06d5dbc059235ace4d181db4eb0492d10,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_pwait_timeout_zero,verify,e9patch,enabled,pass,,,6bbfa5517fad27fd52a8ec11f3ba6ad06d5dbc059235ace4d181db4eb0492d10,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_wait_timeout_zero,verify,ptrace,enabled,pass,,,6168a3d0429d34215795b96bdfc07e4cd17ce93e524230e5f387c6d1366b72e4,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,epoll_wait_timeout_zero,verify,e9patch,enabled,pass,,,6168a3d0429d34215795b96bdfc07e4cd17ce93e524230e5f387c6d1366b72e4,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,eventfd_legacy,verify,ptrace,enabled,pass,,,08c6beeea07b5d28cce54a34cd5f013557f1ccc58d77abfe6f8b3a0d991c2514,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,eventfd_legacy,verify,e9patch,enabled,pass,,,08c6beeea07b5d28cce54a34cd5f013557f1ccc58d77abfe6f8b3a0d991c2514,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,eventfd_rw,verify,ptrace,enabled,pass,,,27187b4c336baedd4814e63f6f37abefcafbd1e4ebe232804fee577930bd01a3,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,eventfd_rw,verify,e9patch,enabled,pass,,,27187b4c336baedd4814e63f6f37abefcafbd1e4ebe232804fee577930bd01a3,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,eventfd_semaphore,verify,ptrace,enabled,pass,,,1ea561debc6f11f0b74b839bd6151ca3227af1dbc2e587a329c3d58f5a771f2e,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,eventfd_semaphore,verify,e9patch,enabled,pass,,,1ea561debc6f11f0b74b839bd6151ca3227af1dbc2e587a329c3d58f5a771f2e,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,faccessat2_devnull,verify,ptrace,enabled,pass,,,2a8cefbf623806fddb2d879606d6ab1f51010fffe8704b16edb4fa7c4a62448d,90190,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,faccessat2_devnull,verify,e9patch,enabled,pass,,,2a8cefbf623806fddb2d879606d6ab1f51010fffe8704b16edb4fa7c4a62448d,40545,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,faccessat_devnull,verify,ptrace,enabled,pass,,,799c72cab5e12209ab6f986ca99f1617eec5848a9f32463e9065b82db9cf6797,162,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,faccessat_devnull,verify,e9patch,enabled,pass,,,799c72cab5e12209ab6f986ca99f1617eec5848a9f32463e9065b82db9cf6797,322,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fadvise_memfd,verify,ptrace,enabled,pass,,,8afce498824d8301bbf6a7ac5260e38dd8000992948381bdfef1f957ac7350d4,200,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fadvise_memfd,verify,e9patch,enabled,pass,,,8afce498824d8301bbf6a7ac5260e38dd8000992948381bdfef1f957ac7350d4,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fallocate_memfd,verify,ptrace,enabled,pass,,,fe31d7d3d8112a7ab53363e24a387e4bece58dd346597299508a6d5e8d2ffa17,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fallocate_memfd,verify,e9patch,enabled,pass,,,fe31d7d3d8112a7ab53363e24a387e4bece58dd346597299508a6d5e8d2ffa17,362,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fchdir_root,verify,ptrace,enabled,pass,,,ef489745fc57fa0e49d717e5e51170ca56ad9903068e0f453ddd1774c092f6b6,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fchdir_root,verify,e9patch,enabled,pass,,,ef489745fc57fa0e49d717e5e51170ca56ad9903068e0f453ddd1774c092f6b6,361,,level=L2 (Determinism verified),,,,,stdout_parity:1,,,,,"[""tmp=/tmp""]",,,,
e9patch-20260801,@1785621326,b1fdeaf6d7bcda0799a7a5c4f116bbe1ed55a43d,2112c0045f25f895388257caed43b7b5abb9b50a,false,e9patch,portable,e9patch-corpus,fchmod_memfd,verify,ptrace,enabled,pass,,,b7c1393e5c54d4db5d5d239138fe395cf1da27a51f929c762dc407665b6538a2,201,,level=L2 (Determinism verified),,,,,,,,,,"[""tmp=/tmp""]",,,,
