run_id,run_utc,hermit_sha,reverie_sha,dirty,run_mode,lane,bucket,test_id,test_mode,backend,cell_state,outcome,deterministic,stdout_parity,output_hash,duration_ms,max_rss_kb,reason,verify_compare,bitwise_parity,compared_log_messages,tier,legacy_parity_unqualified,ref_output_hash,parity_comparator,parity_tier,profile_flags,relaxation_set,population_id,selected_count,executed_count,evidence_count
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/cachestat-enosys,verify,ptrace,enabled,pass,,,c99ecc14f33146eb9b4b3c76f1fd310e0b0992a23465df5ce2715ead516e565e,248,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/futex-waitv-enosys,verify,ptrace,enabled,pass,,,889b019ce9ffec65e091b4ebb00324388abe68095b3a9aebf5a6243a8d00540e,238,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/get-robust-list-self,verify,ptrace,enabled,pass,,,8a606e83612b4b4c869cfae1cd2f9f03220d7fde25cc88f10079b81f9b3423d1,237,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/ioctl-fioclex,verify,ptrace,enabled,pass,,,ed203ed9433cb973a747cbe39690fecc753e9fd7c1e7688563d6f3a154eb0d5e,272,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/kcmp-eperm,verify,ptrace,enabled,pass,,,288278193317b71ec5d15a6dcc2239918b1eea39229a8ef5eb7ae1e6b0a72cce,239,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/keyctl-enosys,verify,ptrace,enabled,pass,,,83d9f2169baa0647471ca5f2e4e1c5b73ff2d356b322b7fcdd75d5cf129a292f,230,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/listmount-enosys,verify,ptrace,enabled,pass,,,231c3dfcda497bd1b166dfb575578d2868721d30f15362cfabcad6f930e43713,237,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/get-robust-list-self,verify,sabre,enabled,unavailable,,,,0,,backend binary not present in this checkout,,,,,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/ioctl-fioclex,verify,sabre,enabled,unavailable,,,,0,,backend binary not present in this checkout,,,,,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,c-programs,c-programs/kcmp-eperm,verify,sabre,enabled,unavailable,,,,0,,backend binary not present in this checkout,,,,,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,data-handling,data-handling/archive-roundtrip,verify,ptrace,enabled,pass,,,,3309,,,stripped,,,stripped-uncounted,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,data-handling,data-handling/shell-pipeline,verify,ptrace,enabled,pass,,,,4642,,,stripped,,,stripped-uncounted,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,data-handling,data-handling/archive-roundtrip,verify,sabre,enabled,unavailable,,,,0,,backend binary not present in this checkout,,,,,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,determinism-stress,determinism-stress/order-violation,chaos,ptrace,enabled,pass,,,0ba904eae8773b70c75333db4de2f3ac45a8ad4ddba1b242f0b3cfc199391dd8,403,,"chaos distinct=2 passes=1 failures=1; every seed reproduced; determinism unverified: single-run mode, no two-run comparison executed",,,,,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,determinism-stress,determinism-stress/order-violation,verify,ptrace,enabled,pass,,,0ba904eae8773b70c75333db4de2f3ac45a8ad4ddba1b242f0b3cfc199391dd8,311,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,determinism-stress,determinism-stress/process-chains,verify,ptrace,enabled,pass,,,,3931,,,stripped,,,stripped-uncounted,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,determinism-stress,determinism-stress/thread-contention,verify,ptrace,enabled,pass,,,,7826,,,stripped,,,stripped-uncounted,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,determinism-stress,determinism-stress/thread-output,verify,ptrace,enabled,pass,,,44f4a9c5837349cffaaf778ab4ddf4fc799d6bb3ef0d14b6fce4bc36f4000a93,3815,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,determinism-stress-c,determinism-stress-c/producer-consumer,verify,ptrace,enabled,pass,,,4a1f3835471600bc0823a28a5669705a0e6864214ae213a1083b4c1bf10c50bf,1264,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,language-runtimes,language-runtimes/bash-loop-pipe-time,verify,ptrace,enabled,pass,,,e938693aa476e62134fbe2936dfd46fda5f8a5bd530f9f94155fd290d6010a61,5127,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,language-runtimes,language-runtimes/gawk-random,verify,ptrace,enabled,pass,,,04427acdbdc27dceba6e78a1623682e9363586e78bcd894100c7b1bf625e92fe,1103,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,language-runtimes,language-runtimes/perl-io-subprocess-time,verify,ptrace,enabled,pass,,,92ad2f09813b84acb68f9a5ce2cc01a0d1355eb0750371653c284947d0b0567a,2553,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,language-runtimes,language-runtimes/python-hash-determinism,verify,ptrace,enabled,pass,,,cea342868e9c8ddfed8b961d54db0727b257e72a5dfded2715d37011200820f2,3515,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,language-runtimes,language-runtimes/python-io-subprocess-time,verify,ptrace,enabled,pass,,,32384149ced91f8fc89197ee753dc572a00f3f7f44398d57a73bf44fbf94e191,56319,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,language-runtimes,language-runtimes/python-random,verify,ptrace,enabled,pass,,,9a7611b282b9eacf3b13ff466a731f3b5c31619ddfe5665214ea8e8e5a97a950,4114,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/clock-determinism,custom,ptrace,enabled,pass,,,3aac9e0db1ee47e837458f2662564b111d79d0dfd15d664bbc2dc4c0b85fea48,643,,"custom output identical across 5 runs; determinism unverified: single-run mode, no two-run comparison executed",,,,,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/clock-determinism,verify,ptrace,enabled,pass,,,3aac9e0db1ee47e837458f2662564b111d79d0dfd15d664bbc2dc4c0b85fea48,324,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/date-nanoseconds,verify,ptrace,enabled,pass,,,1ec969a16af6e75d203b174b1017e89cd8072e4ce91c2588a097e700f42bacbf,1097,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/openssl-passwd,verify,ptrace,enabled,pass,,,48e619a6a440a23d7955fda2339654eccd96d4c32d4698a1fce8b365d2cc460b,998,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/random-device,verify,ptrace,enabled,pass,,,f5edcf77a8645391c7cdaa70592390c2365b1a0849dfc2729f9a6ca3ea874863,1166,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/record-getpid,replay,ptrace,enabled,pass,,,7d65259dd0f4861331834b3f73013d851b44389c6162f00a24a0176bba121251,280,,"determinism unverified: single-run mode, no two-run comparison executed",,,,,stdout_parity:1,,,,,[],,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/record-getpid,verify,ptrace,enabled,pass,,,7d65259dd0f4861331834b3f73013d851b44389c6162f00a24a0176bba121251,244,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/ssh-keygen-ed25519,verify,ptrace,enabled,pass,,,799f578d9225e7c7c28b6aa79ae812f28fba161e5493c11e245d82b541349f24,2297,,,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/date-nanoseconds,verify,sabre,enabled,unavailable,,,,0,,backend binary not present in this checkout,,,,,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
canonical-release-ptrace-dbi,@1785608744,9429005ca04b6ae0b3d0aedbdc18969f3b770603,unknown,false,regression,portable,system-utils,system-utils/random-device,verify,sabre,enabled,unavailable,,,,0,,backend binary not present in this checkout,,,,,,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/hello_stdout,verify,ptrace,disabled,pass,,,a948904f2f0f479b8f8197694b30184b0d2ed1c1cd2a1ec0fb85d299a192a447,228,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/hello_stdout,verify,liteinst,disabled,pass,,,a948904f2f0f479b8f8197694b30184b0d2ed1c1cd2a1ec0fb85d299a192a447,3041,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/argument_forwarding,verify,ptrace,disabled,pass,,,b1a07ca919ed751eb6ad81341c003247305619887cac29202224b5448876bf4f,224,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/argument_forwarding,verify,liteinst,disabled,pass,,,b1a07ca919ed751eb6ad81341c003247305619887cac29202224b5448876bf4f,3173,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_zero,verify,ptrace,disabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,224,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_zero,verify,liteinst,disabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2989,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_status,verify,ptrace,disabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,462,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_status,verify,liteinst,disabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3740,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_read,verify,ptrace,disabled,pass,,,272e022cb918a4d7fdc8bb813fe0583bb41c91f70a97c7d20cc565467b7fd7f5,257,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_read,verify,liteinst,disabled,pass,,,272e022cb918a4d7fdc8bb813fe0583bb41c91f70a97c7d20cc565467b7fd7f5,3084,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_mutation,verify,ptrace,disabled,pass,,,632d0f8b9698ef9868e243dd5432fca72d482ec38beb954c8af6f6ddf94e8e51,269,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_mutation,verify,liteinst,disabled,pass,,,632d0f8b9698ef9868e243dd5432fca72d482ec38beb954c8af6f6ddf94e8e51,3238,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_metadata,verify,ptrace,disabled,pass,,,57a74d78ecf93f4f8f188f946cdd5345bed2d126fc15a9f362d320bed2c5236a,352,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""no-virtualize-cpuid"",""max-timeslice=disabled"",""tmp=/tmp""]",,,,
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_metadata,verify,liteinst,disabled,pass,,,57a74d78ecf93f4f8f188f946cdd5345bed2d126fc15a9f362d320bed2c5236a,3468,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched,stripped,,,stripped-uncounted,stdout_parity:1,,,,,"[""max-timeslice=disabled"",""tmp=/tmp""]",,,,
