run_id,run_utc,hermit_sha,reverie_sha,dirty,run_mode,lane,bucket,test_id,test_mode,backend,cell_state,outcome,deterministic,parity,output_hash,duration_ms,max_rss_kb,reason
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/hello_stdout,verify,ptrace,disabled,pass,1,1,a948904f2f0f479b8f8197694b30184b0d2ed1c1cd2a1ec0fb85d299a192a447,228,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/hello_stdout,verify,liteinst,disabled,pass,1,1,a948904f2f0f479b8f8197694b30184b0d2ed1c1cd2a1ec0fb85d299a192a447,3041,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/argument_forwarding,verify,ptrace,disabled,pass,1,1,b1a07ca919ed751eb6ad81341c003247305619887cac29202224b5448876bf4f,224,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/argument_forwarding,verify,liteinst,disabled,pass,1,1,b1a07ca919ed751eb6ad81341c003247305619887cac29202224b5448876bf4f,3173,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_zero,verify,ptrace,disabled,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,224,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_zero,verify,liteinst,disabled,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2989,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_status,verify,ptrace,disabled,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,462,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/exit_status,verify,liteinst,disabled,pass,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3740,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_read,verify,ptrace,disabled,pass,1,1,272e022cb918a4d7fdc8bb813fe0583bb41c91f70a97c7d20cc565467b7fd7f5,257,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_read,verify,liteinst,disabled,pass,1,1,272e022cb918a4d7fdc8bb813fe0583bb41c91f70a97c7d20cc565467b7fd7f5,3084,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
liteinst-spst-1785620995,@1785620995,464cbd9f9bb43d5505c914783819e1d349630283,aa6f1283aeee3efd174c57f6dd8198310bd307e1,false,expansion,portable,backend-parity-spst,backend-parity-spst/file_mutation,verify,ptrace,disabled,pass,1,1,632d0f8b9698ef9868e243dd5432fca72d482ec38beb954c8af6f6ddf94e8e51,269,,single-process/single-thread; dynamic ELF; random_sources uses --root-only; parity=bitwise stdout+exit vs ptrace after 3 strict runs; 3/3 strict observations matched; L2 DETLOG-bitwise: --verify double-run matched
