run_id,run_utc,hermit_sha,reverie_sha,dirty,run_mode,lane,bucket,test_id,test_mode,backend,cell_state,outcome,deterministic,parity,output_hash,duration_ms,max_rss_kb,reason
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,applications,applications/kvm-python-examples,verify,dbi,enabled,parity-gap,1,0,3de9bcfbba4c244c92893d59b52d84fe0147e1b5dbd963bc93eb3a38ea41ee14,5331,,DBI deterministic (L2) but guest output DIVERGES from ptrace golden: dbi_rc=0 ptrace_rc=0
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,applications,applications/kvm-python-examples,verify,ptrace-ref,enabled,pass,,,d2dc6c9daf36975ac33208ddfeca388816e6b4f1b659c49de987d0f65b3ae653,433,,ptrace L1 golden reference: guest ran under --strict
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,backend-parity-c,backend-parity-c/cpuid-probe,verify,dbi,enabled,parity-gap,1,0,86ff9718c1542322ee8165258f455b9774cc88c99e37cc57f30e74283a2d83c0,59,,DBI deterministic (L2) but guest output DIVERGES from ptrace golden: dbi_rc=0 ptrace_rc=1
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,backend-parity-c,backend-parity-c/cpuid-probe,verify,ptrace-ref,enabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,17,,ptrace L1 golden reference: guest ran under --strict
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,bin-c,bin-c/robust-futex-test,verify,dbi,enabled,gap,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,45003,,DBI L1 (--strict) timed out after 45s (likely no-preemption hang or DR stall)
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,bin-c,bin-c/robust-futex-test,verify,ptrace-ref,enabled,gap,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,45002,,ptrace L1 timed out after 45s
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,c-programs,c-programs/arch-prctl-determinism,verify,dbi,enabled,gap,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,51,,DBI diverges from ptrace (L1) AND --verify non-deterministic (rc=40)
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,c-programs,c-programs/arch-prctl-determinism,verify,ptrace-ref,enabled,pass,,,8504ad2cf53c948ffdd59e277fe87ecf21f65ffa4fb543989366ec9cb40272fd,26,,ptrace L1 golden reference: guest ran under --strict
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,c-programs,c-programs/dbi-execveat-unsupported,verify,dbi,enabled,parity-gap,1,0,7947be50cdee3f827784a09d831fabc07d17b724187b49cff96e14b42208779d,63,,DBI deterministic (L2) but guest output DIVERGES from ptrace golden: dbi_rc=0 ptrace_rc=0
dbi-ratchet-recheck,@1785648639,b1867d8b2f85935b40527ebaaaccf654abc2f05d,unknown,true,expansion,portable,c-programs,c-programs/dbi-execveat-unsupported,verify,ptrace-ref,enabled,pass,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,27,,ptrace L1 golden reference: guest ran under --strict
