label,mode,drv,out,run_index,nar_sha256_base32,status,wall_s
nondet-time-run-no-namespace,hermit,/nix/store/ndcg5day1m7sdykzazjzdsh3vbpg9s94-nondet-time.drv,/nix/store/fbqyjxwbiis2675wsr16ay00yzixdjcj-nondet-time,1,1c3jld7yb2j70khjvd0md6wqqpxwyyp2zmcvg6gq155znda1ch95,ok,3
nondet-time-run-no-namespace,hermit,/nix/store/ndcg5day1m7sdykzazjzdsh3vbpg9s94-nondet-time.drv,/nix/store/fbqyjxwbiis2675wsr16ay00yzixdjcj-nondet-time,2,0nvvqzgs41m2mqsksip4cx0fg814lmkvnvhsid3p6r39494sz1w9,ok,5
nondet-time-run-no-namespace,hermit,/nix/store/ndcg5day1m7sdykzazjzdsh3vbpg9s94-nondet-time.drv,/nix/store/fbqyjxwbiis2675wsr16ay00yzixdjcj-nondet-time,3,1c3jld7yb2j70khjvd0md6wqqpxwyyp2zmcvg6gq155znda1ch95,ok,6
nondet-time-run-no-namespace,hermit,/nix/store/ndcg5day1m7sdykzazjzdsh3vbpg9s94-nondet-time.drv,/nix/store/fbqyjxwbiis2675wsr16ay00yzixdjcj-nondet-time,4,1c3jld7yb2j70khjvd0md6wqqpxwyyp2zmcvg6gq155znda1ch95,ok,4
nondet-time-run-no-namespace,hermit,/nix/store/ndcg5day1m7sdykzazjzdsh3vbpg9s94-nondet-time.drv,/nix/store/fbqyjxwbiis2675wsr16ay00yzixdjcj-nondet-time,5,1c3jld7yb2j70khjvd0md6wqqpxwyyp2zmcvg6gq155znda1ch95,ok,4
nondet-time-run-no-namespace-sequentialize-threads,hermit,/nix/store/snlx16k502w98105z4rkgacnpgwyqjsh-nondet-time.drv,/nix/store/f28a3lmjciyvj3yhar9zf65x1i5xqmdv-nondet-time,1,041z8gldlmc2cpyai91p31s4873x2p2ag1b0gps9hjhg3fn61508,ok,4
nondet-time-run-no-namespace-sequentialize-threads,hermit,/nix/store/snlx16k502w98105z4rkgacnpgwyqjsh-nondet-time.drv,/nix/store/f28a3lmjciyvj3yhar9zf65x1i5xqmdv-nondet-time,2,041z8gldlmc2cpyai91p31s4873x2p2ag1b0gps9hjhg3fn61508,ok,4
nondet-time-run-no-namespace-sequentialize-threads,hermit,/nix/store/snlx16k502w98105z4rkgacnpgwyqjsh-nondet-time.drv,/nix/store/f28a3lmjciyvj3yhar9zf65x1i5xqmdv-nondet-time,3,1x3ig7w5vwvb8gyzsviqwrssmhjibzbndm6psjpnxbq2xlcfsgmy,ok,4
nondet-time-run-no-namespace-sequentialize-threads,hermit,/nix/store/snlx16k502w98105z4rkgacnpgwyqjsh-nondet-time.drv,/nix/store/f28a3lmjciyvj3yhar9zf65x1i5xqmdv-nondet-time,4,041z8gldlmc2cpyai91p31s4873x2p2ag1b0gps9hjhg3fn61508,ok,5
nondet-time-run-no-namespace-sequentialize-threads,hermit,/nix/store/snlx16k502w98105z4rkgacnpgwyqjsh-nondet-time.drv,/nix/store/f28a3lmjciyvj3yhar9zf65x1i5xqmdv-nondet-time,5,041z8gldlmc2cpyai91p31s4873x2p2ag1b0gps9hjhg3fn61508,ok,3
nondet-time-run-no-namespace-no-rcb-time,hermit,/nix/store/dzfkf3jyc4h5qr8b4rxm42hl5cd3jy20-nondet-time.drv,/nix/store/gx7nzs4md0dsdd3zrk94997lh86l4z9c-nondet-time,1,153qdyybsgz4bcirwcjabajm42kqk6i4il833rdrhyvdgr28dxpw,ok,3
nondet-time-run-no-namespace-no-rcb-time,hermit,/nix/store/dzfkf3jyc4h5qr8b4rxm42hl5cd3jy20-nondet-time.drv,/nix/store/gx7nzs4md0dsdd3zrk94997lh86l4z9c-nondet-time,2,153qdyybsgz4bcirwcjabajm42kqk6i4il833rdrhyvdgr28dxpw,ok,3
nondet-time-run-no-namespace-no-rcb-time,hermit,/nix/store/dzfkf3jyc4h5qr8b4rxm42hl5cd3jy20-nondet-time.drv,/nix/store/gx7nzs4md0dsdd3zrk94997lh86l4z9c-nondet-time,3,153qdyybsgz4bcirwcjabajm42kqk6i4il833rdrhyvdgr28dxpw,ok,4
nondet-time-run-no-namespace-no-rcb-time,hermit,/nix/store/dzfkf3jyc4h5qr8b4rxm42hl5cd3jy20-nondet-time.drv,/nix/store/gx7nzs4md0dsdd3zrk94997lh86l4z9c-nondet-time,4,153qdyybsgz4bcirwcjabajm42kqk6i4il833rdrhyvdgr28dxpw,ok,3
nondet-time-run-no-namespace-no-rcb-time,hermit,/nix/store/dzfkf3jyc4h5qr8b4rxm42hl5cd3jy20-nondet-time.drv,/nix/store/gx7nzs4md0dsdd3zrk94997lh86l4z9c-nondet-time,5,153qdyybsgz4bcirwcjabajm42kqk6i4il833rdrhyvdgr28dxpw,ok,3
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled,hermit,/nix/store/y3shhxhbfapci6xlv928pzpc3qj41x9r-nondet-time.drv,/nix/store/rrmxvnrk0553qzarwhf67wk72l9h6a7m-nondet-time,1,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled,hermit,/nix/store/y3shhxhbfapci6xlv928pzpc3qj41x9r-nondet-time.drv,/nix/store/rrmxvnrk0553qzarwhf67wk72l9h6a7m-nondet-time,2,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled,hermit,/nix/store/y3shhxhbfapci6xlv928pzpc3qj41x9r-nondet-time.drv,/nix/store/rrmxvnrk0553qzarwhf67wk72l9h6a7m-nondet-time,3,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled,hermit,/nix/store/y3shhxhbfapci6xlv928pzpc3qj41x9r-nondet-time.drv,/nix/store/rrmxvnrk0553qzarwhf67wk72l9h6a7m-nondet-time,4,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled,hermit,/nix/store/y3shhxhbfapci6xlv928pzpc3qj41x9r-nondet-time.drv,/nix/store/rrmxvnrk0553qzarwhf67wk72l9h6a7m-nondet-time,5,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled-strict,hermit,/nix/store/0byz760gvw1svpg0r2na3l4jvvrq9kg2-nondet-time.drv,/nix/store/m0i72564wg827snckfp2ywv91g8bizms-nondet-time,1,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,2
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled-strict,hermit,/nix/store/0byz760gvw1svpg0r2na3l4jvvrq9kg2-nondet-time.drv,/nix/store/m0i72564wg827snckfp2ywv91g8bizms-nondet-time,2,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled-strict,hermit,/nix/store/0byz760gvw1svpg0r2na3l4jvvrq9kg2-nondet-time.drv,/nix/store/m0i72564wg827snckfp2ywv91g8bizms-nondet-time,3,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled-strict,hermit,/nix/store/0byz760gvw1svpg0r2na3l4jvvrq9kg2-nondet-time.drv,/nix/store/m0i72564wg827snckfp2ywv91g8bizms-nondet-time,4,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
nondet-time-run-no-namespace-no-rcb-time-max-timeslice-disabled-strict,hermit,/nix/store/0byz760gvw1svpg0r2na3l4jvvrq9kg2-nondet-time.drv,/nix/store/m0i72564wg827snckfp2ywv91g8bizms-nondet-time,5,0jwklxmc0fd019vadzfzgdhx1i2m5qmc90bzyvkns70afjj5vq7h,ok,1
lensfun,native,/nix/store/01pd7dfb7fn23c082qys0f92h8mfrcbm-lensfun-0.3.4.drv,/nix/store/wmjww6njfsrmz830iqyis6wi19w82hfk-lensfun-0.3.4,1,17r8fxjwqg978q88s6ikmnjbnwrdxlpxbq10mjs4ri7ybyl6vi7y,ok,7
lensfun,native,/nix/store/01pd7dfb7fn23c082qys0f92h8mfrcbm-lensfun-0.3.4.drv,/nix/store/wmjww6njfsrmz830iqyis6wi19w82hfk-lensfun-0.3.4,2,0bwvk74gmpw4nj4m4r380r03vpyna2gspkwfjg2724lx4j3l3lka,ok,7
lensfun,native,/nix/store/01pd7dfb7fn23c082qys0f92h8mfrcbm-lensfun-0.3.4.drv,/nix/store/wmjww6njfsrmz830iqyis6wi19w82hfk-lensfun-0.3.4,3,0wa6q6i0j8ypjj5d4dlk33qkyxxxvwx6d4x4k8az1k4bnafryngn,ok,7
hs-call-stack,native,/nix/store/wnlpi8f3cpawawjr7z6l7njqvngyf0g4-call-stack-0.4.0.drv,/nix/store/vz01af3aw2bsskvgjd52smm9qf99vl4g-call-stack-0.4.0,1,1nwkk3v5dhr57bb4svvhlby3mj5nxam40cnzm6kb41lf4hiyf9ni,ok,6
hs-code-page,native,/nix/store/79wfn9a50djiyssxx5p9inw3ll20d8vc-code-page-0.2.1.drv,/nix/store/l1rpcjwrj5mzqywxqkpji6vys4g6kmba-code-page-0.2.1-doc,1,01llqm9mamh4xn62jmyrsfah22cnh080i3gfzl2rin2alcml0ahz,ok,6
hs-logging-facade,native,/nix/store/x288m1sg91r8jf01qsg44ia85ln2dkv6-logging-facade-0.3.1.drv,/nix/store/2zqkiz7b3dwbg8y03sg5psiv064q7792-logging-facade-0.3.1,1,0nnjnwjmjyhgh7aclgf5gmygy6mx4n1wyd7wpmrpmh8xvrp8v1mh,ok,7
hs-unliftio-core,native,/nix/store/6nkl247db5irbibl560cb0f2zpsn96fw-unliftio-core-0.2.1.0.drv,/nix/store/fziqsqn5wlyw5qqw38mkcpwrap04gvrs-unliftio-core-0.2.1.0-doc,1,1qmn0b8spvzj3wlpi3vnhl6jn1w6m6k2fzcwwj7gsbwna62gnvhq,ok,6
hs-code-page,native,/nix/store/79wfn9a50djiyssxx5p9inw3ll20d8vc-code-page-0.2.1.drv,/nix/store/l1rpcjwrj5mzqywxqkpji6vys4g6kmba-code-page-0.2.1-doc,2,01llqm9mamh4xn62jmyrsfah22cnh080i3gfzl2rin2alcml0ahz,ok,7
hs-unliftio-core,native,/nix/store/6nkl247db5irbibl560cb0f2zpsn96fw-unliftio-core-0.2.1.0.drv,/nix/store/fziqsqn5wlyw5qqw38mkcpwrap04gvrs-unliftio-core-0.2.1.0-doc,2,1qmn0b8spvzj3wlpi3vnhl6jn1w6m6k2fzcwwj7gsbwna62gnvhq,ok,6
hs-code-page,native,/nix/store/79wfn9a50djiyssxx5p9inw3ll20d8vc-code-page-0.2.1.drv,/nix/store/l1rpcjwrj5mzqywxqkpji6vys4g6kmba-code-page-0.2.1-doc,3,01llqm9mamh4xn62jmyrsfah22cnh080i3gfzl2rin2alcml0ahz,ok,7
hs-utf8-string,native,/nix/store/lhmrxkk37mlwk12ssvv036xy4m9j189g-utf8-string-1.0.2.drv,/nix/store/c2imiaciv8mkkp9nyzrkm0gialzv7k16-utf8-string-1.0.2,1,1ssjk7154a7bfi2nkh0jv0jipdmvjb436h0hgikdja7n4gfbvhva,ok,13
hs-unliftio-core,native,/nix/store/6nkl247db5irbibl560cb0f2zpsn96fw-unliftio-core-0.2.1.0.drv,/nix/store/fziqsqn5wlyw5qqw38mkcpwrap04gvrs-unliftio-core-0.2.1.0-doc,3,1qmn0b8spvzj3wlpi3vnhl6jn1w6m6k2fzcwwj7gsbwna62gnvhq,ok,6
hs-haskell-lexer,native,/nix/store/47in88wws40wj7n0z3aalq9yc2pg2k1q-haskell-lexer-1.1.2.drv,/nix/store/4v9bhhnkg4lvkdy07rhc7w1y63c31nb2-haskell-lexer-1.1.2-doc,1,0q8dfchb96ki7m6avcb07hzb3dny5fmzrk20vj3j8amyw5b4k49j,ok,32
hs-haskell-lexer,native,/nix/store/47in88wws40wj7n0z3aalq9yc2pg2k1q-haskell-lexer-1.1.2.drv,/nix/store/4v9bhhnkg4lvkdy07rhc7w1y63c31nb2-haskell-lexer-1.1.2-doc,2,0q8dfchb96ki7m6avcb07hzb3dny5fmzrk20vj3j8amyw5b4k49j,ok,31
hs-haskell-lexer,native,/nix/store/47in88wws40wj7n0z3aalq9yc2pg2k1q-haskell-lexer-1.1.2.drv,/nix/store/4v9bhhnkg4lvkdy07rhc7w1y63c31nb2-haskell-lexer-1.1.2-doc,3,0q8dfchb96ki7m6avcb07hzb3dny5fmzrk20vj3j8amyw5b4k49j,ok,32
hs-os-string,native,/nix/store/33q3c0zv3sff68cjigmxcjpynf92wc5p-os-string-2.0.7.drv,/nix/store/m1j3skv42ajqjri4kh77drcd4lkci5wn-os-string-2.0.7-doc,1,0ap7qh7arp8wl0p0qig32wywf75ngcpf0bcdjh4d98mzrcfsvm0f,ok,101
lensfun-tarfix,native,/nix/store/xs2pp2l4p791l0q0f4likpazn6zw0n7k-lensfun-0.3.4.drv,/nix/store/8v4c7i38qz4k9n2mqjp1n7iqw4rr8qgz-lensfun-0.3.4,1,1cxy3mja5x8fhys1nj7fr6x64a6a459fyf4ppvdvmmcgmahfxpyj,ok,7
lensfun,native,/nix/store/01pd7dfb7fn23c082qys0f92h8mfrcbm-lensfun-0.3.4.drv,/nix/store/wmjww6njfsrmz830iqyis6wi19w82hfk-lensfun-0.3.4,1,0n892g5w0jx3m1wwqgxzardpc5g5ifh676ca5k9znl2rlinyh6x5,ok,7
lensfun-tarfix,native,/nix/store/xs2pp2l4p791l0q0f4likpazn6zw0n7k-lensfun-0.3.4.drv,/nix/store/8v4c7i38qz4k9n2mqjp1n7iqw4rr8qgz-lensfun-0.3.4,2,0rjdpjy395nlb0gy4lsqmgjiyj4dxa7s1lsbnsiibhi32cv9pc8j,ok,6
lensfun,native,/nix/store/01pd7dfb7fn23c082qys0f92h8mfrcbm-lensfun-0.3.4.drv,/nix/store/wmjww6njfsrmz830iqyis6wi19w82hfk-lensfun-0.3.4,2,1d83js502m65hhsp733fw7zx7vjcpadqshlj07vdkja8qzsgc9m3,ok,7
lensfun-tarfix,native,/nix/store/xs2pp2l4p791l0q0f4likpazn6zw0n7k-lensfun-0.3.4.drv,/nix/store/8v4c7i38qz4k9n2mqjp1n7iqw4rr8qgz-lensfun-0.3.4,3,1q7gsq7b4rbfllfgk22fvlmjbz8ymiq3gqcna9kh4pdryy603qbq,ok,7
lensfun,native,/nix/store/01pd7dfb7fn23c082qys0f92h8mfrcbm-lensfun-0.3.4.drv,/nix/store/wmjww6njfsrmz830iqyis6wi19w82hfk-lensfun-0.3.4,3,0yax9fnc9lihvp1ffngy1lbil3ap6y5s41a35c86wbjkar7wrhln,ok,6
urandom-temp-names,native,/nix/store/6syh327jhywxgpp4cmvs0w2gibsnvjwq-urandom-temp-names.drv,/nix/store/g5b3i32qc1ic033y8hjdxjbfvmxdplcj-urandom-temp-names,1,1kfdj12yknhkpmmb6nz7nfk2qv0bcw9i3k0a9pcdzgdzrrhg1vff,ok,0
urandom-temp-names,native,/nix/store/6syh327jhywxgpp4cmvs0w2gibsnvjwq-urandom-temp-names.drv,/nix/store/g5b3i32qc1ic033y8hjdxjbfvmxdplcj-urandom-temp-names,2,1in9pz1dy0ykx8v2vbm8fr4p9sdp4qk05qxan9yfj0mr4g9k123m,ok,0
urandom-temp-names,native,/nix/store/6syh327jhywxgpp4cmvs0w2gibsnvjwq-urandom-temp-names.drv,/nix/store/g5b3i32qc1ic033y8hjdxjbfvmxdplcj-urandom-temp-names,3,1qjjp8q32ch7sal1jk9s3b8x9f6n0m78bxa88swrl0vl3mnzkny3,ok,1
urandom-temp-names,hermit,/nix/store/9km71zm89jfdqxlb7vw39q7nbip8x6gr-urandom-temp-names.drv,/nix/store/rcng0300av9gwhf6dm13sxnma2gsb7w3-urandom-temp-names,1,0wx7gxi6m9b34i9z8p0r9dpj4bhqpnk2fa34n47wiz2jkmrvi3dv,ok,1
urandom-temp-names,hermit,/nix/store/9km71zm89jfdqxlb7vw39q7nbip8x6gr-urandom-temp-names.drv,/nix/store/rcng0300av9gwhf6dm13sxnma2gsb7w3-urandom-temp-names,2,0wx7gxi6m9b34i9z8p0r9dpj4bhqpnk2fa34n47wiz2jkmrvi3dv,ok,1
urandom-temp-names,hermit,/nix/store/9km71zm89jfdqxlb7vw39q7nbip8x6gr-urandom-temp-names.drv,/nix/store/rcng0300av9gwhf6dm13sxnma2gsb7w3-urandom-temp-names,3,0wx7gxi6m9b34i9z8p0r9dpj4bhqpnk2fa34n47wiz2jkmrvi3dv,ok,1
hs-os-string,native,/nix/store/33q3c0zv3sff68cjigmxcjpynf92wc5p-os-string-2.0.7.drv,/nix/store/m1j3skv42ajqjri4kh77drcd4lkci5wn-os-string-2.0.7-doc,2,0ap7qh7arp8wl0p0qig32wywf75ngcpf0bcdjh4d98mzrcfsvm0f,ok,101
hs-nanospec,native,/nix/store/jrr1zm2313hw65cv6xzlxl0iqjc76n82-nanospec-0.2.2.drv,/nix/store/0q1rhxaf9a0mdd2zfdf1z6xyl8i86qnk-nanospec-0.2.2-doc,1,07c3k7mrizilmb2k68xwd2a8ggiilh6l9fllx4yk770lxm0gwfwk+0bdl81v3grqbprs7hpm59lx1jhnxqw4y0gqn6lxrzvvrc9xvnnj2,ok,6
hs-logging-facade,native,/nix/store/x288m1sg91r8jf01qsg44ia85ln2dkv6-logging-facade-0.3.1.drv,/nix/store/2fkv05idwi2pxj0gsmaz4lai90y0nx8g-logging-facade-0.3.1-doc,1,1zkymdzlxqkvg4fdn8j2w1mjixn6x2xwni8bgwrywdlp4barl9im+0nnjnwjmjyhgh7aclgf5gmygy6mx4n1wyd7wpmrpmh8xvrp8v1mh,ok,8
hs-nanospec,native,/nix/store/jrr1zm2313hw65cv6xzlxl0iqjc76n82-nanospec-0.2.2.drv,/nix/store/0q1rhxaf9a0mdd2zfdf1z6xyl8i86qnk-nanospec-0.2.2-doc,2,07c3k7mrizilmb2k68xwd2a8ggiilh6l9fllx4yk770lxm0gwfwk+0bdl81v3grqbprs7hpm59lx1jhnxqw4y0gqn6lxrzvvrc9xvnnj2,ok,6
hs-utf8-string,native,/nix/store/lhmrxkk37mlwk12ssvv036xy4m9j189g-utf8-string-1.0.2.drv,/nix/store/3h437734inwdcbblih6i05206122axls-utf8-string-1.0.2-doc,1,0z6fqcq5y1p6ipx5k5nvr12yxsz3lkxqkhdxmv2hq6piyx3s378p+1ssjk7154a7bfi2nkh0jv0jipdmvjb436h0hgikdja7n4gfbvhva,ok,12
hs-logging-facade,native,/nix/store/x288m1sg91r8jf01qsg44ia85ln2dkv6-logging-facade-0.3.1.drv,/nix/store/2fkv05idwi2pxj0gsmaz4lai90y0nx8g-logging-facade-0.3.1-doc,2,1zkymdzlxqkvg4fdn8j2w1mjixn6x2xwni8bgwrywdlp4barl9im+0nnjnwjmjyhgh7aclgf5gmygy6mx4n1wyd7wpmrpmh8xvrp8v1mh,ok,8
hs-nanospec,native,/nix/store/jrr1zm2313hw65cv6xzlxl0iqjc76n82-nanospec-0.2.2.drv,/nix/store/0q1rhxaf9a0mdd2zfdf1z6xyl8i86qnk-nanospec-0.2.2-doc,3,07c3k7mrizilmb2k68xwd2a8ggiilh6l9fllx4yk770lxm0gwfwk+0bdl81v3grqbprs7hpm59lx1jhnxqw4y0gqn6lxrzvvrc9xvnnj2,ok,6
hs-logging-facade,native,/nix/store/x288m1sg91r8jf01qsg44ia85ln2dkv6-logging-facade-0.3.1.drv,/nix/store/2fkv05idwi2pxj0gsmaz4lai90y0nx8g-logging-facade-0.3.1-doc,3,1zkymdzlxqkvg4fdn8j2w1mjixn6x2xwni8bgwrywdlp4barl9im+0nnjnwjmjyhgh7aclgf5gmygy6mx4n1wyd7wpmrpmh8xvrp8v1mh,ok,7
hs-utf8-string,native,/nix/store/lhmrxkk37mlwk12ssvv036xy4m9j189g-utf8-string-1.0.2.drv,/nix/store/3h437734inwdcbblih6i05206122axls-utf8-string-1.0.2-doc,2,0z6fqcq5y1p6ipx5k5nvr12yxsz3lkxqkhdxmv2hq6piyx3s378p+1ssjk7154a7bfi2nkh0jv0jipdmvjb436h0hgikdja7n4gfbvhva,ok,13
hs-utf8-string,native,/nix/store/lhmrxkk37mlwk12ssvv036xy4m9j189g-utf8-string-1.0.2.drv,/nix/store/3h437734inwdcbblih6i05206122axls-utf8-string-1.0.2-doc,3,0z6fqcq5y1p6ipx5k5nvr12yxsz3lkxqkhdxmv2hq6piyx3s378p+1ssjk7154a7bfi2nkh0jv0jipdmvjb436h0hgikdja7n4gfbvhva,ok,12
hs-os-string,native,/nix/store/33q3c0zv3sff68cjigmxcjpynf92wc5p-os-string-2.0.7.drv,/nix/store/m1j3skv42ajqjri4kh77drcd4lkci5wn-os-string-2.0.7-doc,3,0ap7qh7arp8wl0p0qig32wywf75ngcpf0bcdjh4d98mzrcfsvm0f,ok,101
tree,native,/nix/store/nja7kb2kklj7h24bckdxncfwzxbpzika-tree-2.2.1.drv,/nix/store/524xz90lr7y38h26v4nazds20xji8lmx-tree-2.2.1,1,10mw75s89r8d22ailspjl7mcczcv50znkgw52x2a2s1gq3qaqfnc,ok,2
which,native,/nix/store/8j1ppvc6n2i1cwmchmzk8sxyxp8f163p-which-2.23.drv,/nix/store/k44kjnci6lsjnr3migs25xflbvn651hm-which-2.23,1,10akgdnskylvddfbn6v7y908r7nqp4h1ap0jbfm1pydhhqzjppb9,ok,4
tree,native,/nix/store/nja7kb2kklj7h24bckdxncfwzxbpzika-tree-2.2.1.drv,/nix/store/524xz90lr7y38h26v4nazds20xji8lmx-tree-2.2.1,2,10mw75s89r8d22ailspjl7mcczcv50znkgw52x2a2s1gq3qaqfnc,ok,2
which,native,/nix/store/8j1ppvc6n2i1cwmchmzk8sxyxp8f163p-which-2.23.drv,/nix/store/k44kjnci6lsjnr3migs25xflbvn651hm-which-2.23,2,10akgdnskylvddfbn6v7y908r7nqp4h1ap0jbfm1pydhhqzjppb9,ok,4
bc,native,/nix/store/hv077sb3v305vrmhh9kp8kv4pzmsh4i8-bc-1.08.2.drv,/nix/store/p5knpvbq7h1zfxrwa89yhaqs2i81rnp1-bc-1.08.2,1,1wnriq90x07313nf6jixyhyy2p0ra7mmxd8xn93srmd6y7g86sh2,ok,9
figlet,native,/nix/store/qf5szhhdgbhaga91d9m10c0n0i98ccb3-figlet-2.2.5.drv,/nix/store/970rara0fyrgbzsb3kmwasrkf1kvszn5-figlet-2.2.5,1,0xjjizc42fhmrv92bd24xcwha8n6j89hk4kibgwxy5pagl3a570i,ok,2
figlet,native,/nix/store/qf5szhhdgbhaga91d9m10c0n0i98ccb3-figlet-2.2.5.drv,/nix/store/970rara0fyrgbzsb3kmwasrkf1kvszn5-figlet-2.2.5,2,0xjjizc42fhmrv92bd24xcwha8n6j89hk4kibgwxy5pagl3a570i,ok,2
hello,native,/nix/store/5g60vyp4cbgwl12pav5apyi571smp62s-hello-2.12.2.drv,/nix/store/wvfhs8k86740b7j3h1iss94z7cb0ggj1-hello-2.12.2,1,1q27ixp15f8ggr11gjfgqql5s10iwv9gnh3hqgwdwrrxwk0kc0ii,ok,17
bc,native,/nix/store/hv077sb3v305vrmhh9kp8kv4pzmsh4i8-bc-1.08.2.drv,/nix/store/p5knpvbq7h1zfxrwa89yhaqs2i81rnp1-bc-1.08.2,2,1wnriq90x07313nf6jixyhyy2p0ra7mmxd8xn93srmd6y7g86sh2,ok,9
hello,native,/nix/store/5g60vyp4cbgwl12pav5apyi571smp62s-hello-2.12.2.drv,/nix/store/wvfhs8k86740b7j3h1iss94z7cb0ggj1-hello-2.12.2,2,1q27ixp15f8ggr11gjfgqql5s10iwv9gnh3hqgwdwrrxwk0kc0ii,ok,18
smoke-tmp,hermit,"run --tmp=/tmp",/nix/store/3nihi5zmpx380f81i8rs1m5bad7g2p8k-nondet-time.drv,/nix/store/9k6kpzyg2hdz245mxkim90655487bsbh-nondet-time,1,0qg90m1j7k94wi1r9f8dwxdc09bcw9baa2255iwcjrs54w4rabq1,ok,3
