timestamp,machine_id,container_class,git_sha,outer_jobs,profile_base_sha,enforcement_kind,runner_name,step,classification,inner_jobs,elapsed_s,returncode,ok,timed_out,cpu_timed_out,oom_kills,peak_bytes,thread_peak,effective_cores,user_s,sys_s,throttled_s,quota_utilization_pct,external_cpu_s,external_cores,co_tenants_start,co_tenants_end,ambient_bucket,load1_start,load1_end,load5_start,load5_end,host_cpu_psi_avg10_start,host_cpu_psi_avg10_end,host_cpu_psi_avg60_start,host_cpu_psi_avg60_end,host_memory_psi_avg10_start,host_memory_psi_avg10_end,host_memory_psi_avg60_start,host_memory_psi_avg60_end,host_io_psi_avg10_start,host_io_psi_avg10_end,host_io_psi_avg60_start,host_io_psi_avg60_end,step_cpu_psi_avg10_start,step_cpu_psi_avg10_end,step_cpu_psi_avg60_start,step_cpu_psi_avg60_end,cpu.burst_usec,cpu.nice_usec,cpu.nr_bursts,cpu.nr_periods,cpu.nr_throttled,cpu.system_usec,cpu.throttled_usec,cpu.usage_usec,cpu.user_usec
2026-08-05T21:29:29,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,offender.oomer,light,316,1.074,-9,False,False,False,4,268435456,,0.7633,0.054,0.766,0.26,,20.98,19.536,0,0,busy,31.0,30.28,31.61,31.45,0.2,0.16,0.12,0.12,1.12,0.92,0.92,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,6,765681,259976,819702,54020
2026-08-05T21:29:29,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,neighbour.n2,light,316,1.123,-9,False,False,False,0,1056768,2,0.0053,0.003,0.003,0.0,,22.834,20.336,0,0,busy,31.0,30.28,31.61,31.45,0.2,0.16,0.12,0.12,1.12,0.92,0.92,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,3380,0,5919,2539
2026-08-05T21:29:29,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,neighbour.n1,light,316,1.123,-9,False,False,False,0,1081344,2,0.0056,0.0,0.006,0.0,,22.844,20.339,0,0,busy,31.0,30.28,31.61,31.45,0.2,0.16,0.12,0.12,1.12,0.92,0.92,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,6240,0,6240,0
2026-08-05T21:29:29,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,neighbour.n3,light,316,1.123,-9,False,False,False,0,150695936,4,0.0551,0.017,0.045,0.0,,22.778,20.286,0,0,busy,31.0,30.28,31.61,31.45,0.2,0.16,0.12,0.12,1.12,0.92,0.92,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,44890,0,61849,16958
2026-08-05T21:29:57,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,offender.oomer,light,316,0.683,-9,False,False,False,4,268435456,,1.0944,0.053,0.695,0.0,,15.212,22.266,0,0,busy,30.37,30.37,31.42,31.42,0.07,0.07,0.11,0.11,0.55,0.55,0.82,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,694831,0,747670,52838
2026-08-05T21:29:57,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,neighbour.n1,light,316,12.036,0,True,False,False,0,1245184,2,0.0019,0.001,0.022,0.0,,274.617,22.816,0,0,busy,30.37,29.37,31.42,31.18,0.07,0.02,0.11,0.09,0.55,0.5,0.82,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,0,22477,0,23470,993
2026-08-05T21:29:57,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,neighbour.n2,light,316,12.086,0,True,False,False,0,1318912,2,0.0026,0.005,0.026,0.0,,275.559,22.799,0,0,busy,30.37,29.37,31.42,31.18,0.07,0.02,0.11,0.09,0.55,0.5,0.82,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25,0,26263,0,31435,5172
2026-08-05T21:29:57,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,5645376a7ae6b58d4476a44be5c617a7727c7c6a,4,5645376a7ae6b58d4476a44be5c617a7727c7c6a,unverified,local,neighbour.n3,light,316,12.137,0,True,False,False,0,150429696,4,0.0116,0.073,0.069,0.0,,276.339,22.769,0,0,busy,30.37,29.37,31.42,31.18,0.07,0.02,0.11,0.09,0.55,0.5,0.82,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,68531,0,141094,72562
2026-08-05T21:31:15,AMD_EPYC_9D85_158-Core_Processor,affinity316_cpu-max-unknown,7b94becb79ab2b27b869e7eb21c92fe44bb64e47,316,7b94becb79ab2b27b869e7eb21c92fe44bb64e47,unverified,local,groupkill.sibling,light,316,1.299,-9,False,False,False,6,268435456,6,0.682,0.054,0.832,0.049,,24.174,18.605,0,0,busy,23.45,23.45,28.92,28.92,0.13,0.13,0.2,0.2,0.45,0.45,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,2,832284,49336,886212,53927
