source,backend,test_id,test_mode,outcome,parity,provenance,has_output_hash,has_ref_output_hash,reverie_sha_known,hermit_sha
scorecard.csv,ptrace,applications/timed-progress-bar,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,applications/timed-progress-bar,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/add-key-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/cachestat-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/futex-waitv-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/get-robust-list-self,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/ioctl-fioclex,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/kcmp-eperm,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/keyctl-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,dbi,c-programs/listmount-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/add-key-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/cachestat-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/futex-waitv-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/get-robust-list-self,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/ioctl-fioclex,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/kcmp-eperm,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/keyctl-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,c-programs/listmount-enosys,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,c-programs/get-robust-list-self,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,c-programs/ioctl-fioclex,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,c-programs/kcmp-eperm,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,data-handling/archive-roundtrip,verify,pass,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,data-handling/shell-pipeline,verify,pass,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,data-handling/archive-roundtrip,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,determinism-stress/order-violation,chaos,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,determinism-stress/order-violation,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,determinism-stress/process-chains,verify,pass,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,determinism-stress/thread-contention,verify,pass,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,determinism-stress/thread-output,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,determinism-stress-c/producer-consumer,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,language-runtimes/bash-loop-pipe-time,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,language-runtimes/gawk-random,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,language-runtimes/perl-io-subprocess-time,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,language-runtimes/python-hash-determinism,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,language-runtimes/python-io-subprocess-time,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,language-runtimes/python-random,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/clock-determinism,custom,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/clock-determinism,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/date-nanoseconds,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/openssl-passwd,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/random-device,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/record-getpid,replay,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/record-getpid,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,system-utils/ssh-keygen-ed25519,verify,pass,1,ci-enforced-measured,True,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,system-utils/date-nanoseconds,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,sabre,system-utils/random-device,verify,unavailable,,ci-enforced-unhashed,False,False,False,9429005ca04b6ae0b3d0aedbdc18969f3b770603
scorecard.csv,ptrace,backend-parity-spst/hello_stdout,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/hello_stdout,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/argument_forwarding,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/argument_forwarding,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/exit_zero,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/exit_zero,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/exit_status,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/exit_status,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/file_read,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/file_read,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/file_mutation,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/file_mutation,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/file_metadata,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/file_metadata,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/io_uring_fallback,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/io_uring_fallback,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/listmount_unavailable,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/listmount_unavailable,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/process_vm_readv_refusal,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/process_vm_readv_refusal,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/process_vm_writev_refusal,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/process_vm_writev_refusal,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/executable_mmap,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/executable_mmap,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/memory_advice,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/memory_advice,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/heap_growth,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/heap_growth,verify,fail,0,gap-probe-not-in-ci,False,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/anonymous_mmap_layout,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/anonymous_mmap_layout,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/shared_anonymous_mmap,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/shared_anonymous_mmap,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/cpuid_policy,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/cpuid_policy,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/virtual_clock,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/virtual_clock,verify,pass,0,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/random_sources,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/random_sources,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,ptrace,backend-parity-spst/virtual_pid,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,liteinst,backend-parity-spst/virtual_pid,verify,pass,1,gap-probe-not-in-ci,True,False,True,464cbd9f9bb43d5505c914783819e1d349630283
scorecard.csv,kvm,backend-parity-c/cpuid-probe,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,backend-parity-c/pid-probe,verify,pass,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,backend-parity-c/pthread-lifecycle,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,bin-c/posix-timer-test,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,bin-c/robust-futex-test,verify,fail,,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,chaos-c/lock-granularity,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/acct-refusal-probe,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/add-key-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/adjtimex-deterministic,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/arch-prctl-determinism,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/bpf-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/cachestat-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/clock-adjtime-deterministic,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/clone,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/copy-file-range-refusal-probe,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-copied-tiocgpgrp,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-exec-failure,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-execveat-unsupported,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-mmap-exec,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-pid-virtualization,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-prlimit-self,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-self-sigqueue,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-unsupported-syscall,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/dbi-wait-lifecycle,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/epoll-determinism,verify,fail,,ci-enforced-measured,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/fp-reduction-nondeterminism,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/futex-requeue-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/futex-waitv-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/futex-wake-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/getcpu,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/getitimer-determinism-probe,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/get-robust-list-child,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/get-robust-list-self,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/get-robust-list-thread,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/getsockopt-null,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/hello-alarm,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/hello-nostdlib,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/hello-signals,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/ioctl-fioclex,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/ioctl-siocethtool,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/io-uring-fallback,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/io-uring-ring-determinism,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/ipc-determinism,verify,fail,,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/just-spin,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/kcmp-eperm,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/keyctl-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/keyctl-passthrough,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/listmount-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/liteinst-advanced,verify,fail,,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/lsm-get-self-attr-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/lsm-list-modules-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/lsm-set-self-attr-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/madvise-determinism,verify,fail,0,ci-enforced-measured,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/map-shadow-stack-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/memfd-secret-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/meminfo-available-deterministic,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/meminfo-cached-deterministic,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/meminfo-free-deterministic,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/memorypress,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/mmap-determinism,verify,fail,,ci-enforced-measured,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/mmap-stress-determinism,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/name-to-handle-at-eopnotsupp,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/name-to-handle-directory-eopnotsupp,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/name-to-handle-empty-path-eopnotsupp,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/name-to-handle-regular-eopnotsupp,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/nanosleep-par,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/nanosleep-threads-nocrash,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/nanosleep-threads-simple,verify,pass,,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/netlink-autobind-generic,verify,pass,1,ci-enforced-measured,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/netlink-autobind-route,verify,pass,1,ci-enforced-measured,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/netlink-autobind-usersock,verify,pass,1,ci-enforced-measured,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/netns-cookie-tcp4,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/netns-cookie-tcp6,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/netns-cookie-udp4,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/perf-event-hardware-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/perf-event-open-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/perf-event-software-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/perf-event-watchpoint-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/periodic-setitimer-delivery,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/pidfd-open-self,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/pidfd-poll-self,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/pidfd-waitid-child,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/ppoll-readv,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/ppoll-simulation,verify,fail,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/prctl-dumpable,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/pread64-nostdlib,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/printf-with-threads,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/print-memaddrs,verify,pass,0,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/process-mrelease-enosys,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/process-vm-readv-refusal-probe,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
scorecard.csv,kvm,c-programs/process-vm-writev-refusal-probe,verify,pass,1,gap-probe-not-in-ci,True,False,True,82a8e853357584a3a567fd80812e015572a607c7
